purchase_id,id,Age,Sex,Income,Purchase_Date,Region,Model,Price,Engine_Power,Transmission,Fuel_Type,Num_Additional_Options,Saving_year_num
2118,201260,56,M,501000.0,2023-07-01,чувашская республика,2112,1600000.0,147,MT,Petrol,0,3.193612774451098
2119,198357,44,M,805000.0,2023-11-01,республика марий эл,kalina,3200000.0,92,MT,Petrol,2,3.9751552795031055
2120,200365,61,M,240000.0,2021-10-01,оренбургская область,2112,1800000.0,142,MT,Petrol,2,7.5
2121,201413,43,M,319000.0,2022-12-01,самарская область,2112,2850000.0,117,AT,Petrol,1,8.934169278996865
2122,198244,56,M,315000.0,2021-08-01,оренбургская область,oka,1400000.0,87,MT,Petrol,1,4.444444444444445
2123,199654,41,M,407000.0,2022-10-01,республика татарстан,2113,2950000.0,112,AT,Petrol,2,7.2481572481572485
2124,202189,57,M,258000.0,2023-04-01,самарская область,kalina,800000.0,92,AT,Petrol,2,3.10077519379845
2125,199524,50,F,240000.0,2023-10-01,самарская область,niva travel,2750000.0,137,AT,Petrol,2,11.458333333333334
2127,198358,41,M,500000.0,2022-10-01,нижегородская область,2107,2900000.0,107,AT,Petrol,3,5.8
2128,201730,50,M,240000.0,2023-12-01,республика мордовия,kalina,2750000.0,127,AT,Petrol,1,11.458333333333334
2129,201603,55,M,240000.0,2021-06-01,республика башкортостан,2115,1900000.0,142,MT,Petrol,1,7.916666666666667
2130,201845,53,M,644000.0,2021-03-01,республика башкортостан,2114,3200000.0,92,AT,Petrol,3,4.968944099378882
2131,199506,50,M,494000.0,2023-07-01,нижегородская область,priora,2650000.0,147,MT,Petrol,4,5.364372469635628
2132,201598,54,M,264000.0,2021-06-01,саратовская область,2107,950000.0,102,AT,Petrol,1,3.5984848484848486
2133,200624,49,M,476000.0,2021-05-01,нижегородская область,niva travel,1100000.0,142,MT,Petrol,1,2.310924369747899
2134,201897,48,M,640000.0,2023-05-01,оренбургская область,priora,2500000.0,102,MT,Petrol,3,3.90625
2135,197761,47,M,354000.0,2023-06-01,пензенская область,2109,1300000.0,147,AT,Petrol,2,3.672316384180791
2136,200229,46,M,240000.0,2022-11-01,республика башкортостан,largus,3050000.0,92,MT,Petrol,0,12.708333333333334
2137,199982,54,M,240000.0,2023-01-01,республика башкортостан,2107,2850000.0,112,MT,Petrol,1,11.875
2138,198892,62,M,368000.0,2021-09-01,чувашская республика,oka,1500000.0,87,MT,Petrol,2,4.076086956521739
2139,200136,33,M,429000.0,2021-11-01,пензенская область,xray,1000000.0,87,MT,Petrol,3,2.331002331002331
2140,199739,52,F,441000.0,2022-04-01,пензенская область,niva legend,2100000.0,137,AT,Diesel,1,4.761904761904762
2141,201398,50,M,531000.0,2021-04-01,ульяновская область,2111,2100000.0,132,MT,Petrol,1,3.9548022598870056
2142,200397,56,M,240000.0,2022-01-01,пензенская область,2109,1550000.0,102,MT,Diesel,5,6.458333333333333
2143,200903,51,M,292000.0,2022-02-01,самарская область,niva legend,1750000.0,122,MT,Petrol,1,5.993150684931507
2144,200790,50,M,256000.0,2023-10-01,саратовская область,21099,2400000.0,127,MT,Petrol,5,9.375
2145,200031,52,M,502000.0,2021-07-01,удмуртская республика,2114,900000.0,142,AT,Petrol,4,1.792828685258964
2146,198907,46,M,397000.0,2022-05-01,республика мордовия,vesta,1050000.0,102,AT,Petrol,0,2.6448362720403025
2147,199269,54,M,240000.0,2021-10-01,саратовская область,xray,900000.0,87,AT,Petrol,1,3.75
2148,200331,50,M,301000.0,2021-09-01,саратовская область,2114,3100000.0,147,MT,Petrol,3,10.299003322259136
2149,198513,54,M,438000.0,2022-08-01,саратовская область,2110,2450000.0,102,MT,Diesel,0,5.593607305936073
2150,201305,55,M,263000.0,2021-11-01,самарская область,2114,1750000.0,112,MT,Petrol,1,6.653992395437262
2151,199707,56,M,564000.0,2023-05-01,удмуртская республика,2115,1850000.0,137,AT,Diesel,1,3.280141843971631
2152,200649,30,M,249000.0,2023-02-01,самарская область,priora,2400000.0,132,AT,Petrol,3,9.63855421686747
2153,199277,53,M,240000.0,2021-08-01,чувашская республика,2109,2450000.0,137,MT,Petrol,1,10.208333333333334
2154,200379,48,M,317000.0,2023-02-01,удмуртская республика,2114,2800000.0,147,MT,Petrol,2,8.832807570977918
2155,201868,44,F,240000.0,2022-01-01,нижегородская область,vesta,1700000.0,147,AT,Petrol,0,7.083333333333333
2156,201940,57,M,689000.0,2023-12-01,чувашская республика,2113,1750000.0,87,MT,Diesel,3,2.539912917271408
2157,199891,57,M,433000.0,2022-01-01,кировская область,riva,950000.0,117,MT,Petrol,2,2.1939953810623556
2158,201943,51,M,402000.0,2021-10-01,республика татарстан,niva travel,1150000.0,127,MT,Petrol,3,2.8606965174129355
2159,201894,55,M,240000.0,2023-10-01,саратовская область,2110,2700000.0,102,MT,Petrol,3,11.25
2160,198663,51,M,599000.0,2022-08-01,саратовская область,2109,700000.0,137,MT,Petrol,2,1.1686143572621035
2161,197894,46,M,690000.0,2022-02-01,республика татарстан,niva travel,3000000.0,112,MT,Petrol,5,4.3478260869565215
2162,198936,50,M,449000.0,2022-07-01,нижегородская область,niva legend,1500000.0,147,MT,Petrol,1,3.34075723830735
2163,201812,45,M,294000.0,2022-01-01,удмуртская республика,priora,750000.0,102,MT,Petrol,4,2.5510204081632653
2164,197600,56,M,240000.0,2021-08-01,саратовская область,vesta,1500000.0,117,MT,Petrol,2,6.25
2165,198722,49,M,240000.0,2023-09-01,пермский край,2109,1450000.0,112,MT,Petrol,0,6.041666666666667
2166,199429,43,M,240000.0,2022-06-01,республика татарстан,riva,3050000.0,92,MT,Petrol,1,12.708333333333334
2167,200262,45,M,243000.0,2022-03-01,оренбургская область,2115,800000.0,102,AT,Petrol,3,3.292181069958848
2168,200071,51,M,267000.0,2022-03-01,республика татарстан,vesta,1300000.0,97,MT,Petrol,4,4.868913857677903
2169,199932,57,M,280000.0,2023-02-01,республика башкортостан,2111,3050000.0,147,MT,Petrol,0,10.892857142857142
2170,199563,55,M,487000.0,2023-09-01,пермский край,samara,3100000.0,102,MT,Petrol,2,6.365503080082136
2171,200301,56,M,240000.0,2023-11-01,нижегородская область,priora,2800000.0,97,MT,Petrol,1,11.666666666666666
2172,199218,52,M,283000.0,2022-09-01,республика башкортостан,xray,1000000.0,137,MT,Petrol,1,3.5335689045936394
2173,201489,57,M,318000.0,2023-03-01,удмуртская республика,largus,1700000.0,132,MT,Petrol,1,5.345911949685535
2174,200652,50,M,341000.0,2023-10-01,республика татарстан,2110,1600000.0,147,MT,Petrol,0,4.69208211143695
2176,202328,48,M,894000.0,2023-03-01,республика башкортостан,niva legend,1400000.0,117,MT,Petrol,0,1.5659955257270695
2177,198155,47,M,863000.0,2023-02-01,саратовская область,riva,2050000.0,92,AT,Petrol,1,2.3754345307068365
2178,199361,48,M,254000.0,2021-07-01,самарская область,oka,1800000.0,137,MT,Petrol,2,7.086614173228346
2179,202184,36,M,240000.0,2021-03-01,оренбургская область,priora,900000.0,137,AT,Petrol,0,3.75
2180,200053,38,M,299000.0,2023-02-01,республика мордовия,granta,1000000.0,122,MT,Diesel,3,3.3444816053511706
2181,197770,58,M,363000.0,2023-01-01,республика мордовия,oka,1200000.0,87,MT,Petrol,1,3.3057851239669422
2182,199745,38,M,658000.0,2022-02-01,республика татарстан,2107,1600000.0,87,MT,Diesel,0,2.43161094224924
2183,200788,54,M,240000.0,2022-01-01,самарская область,xray,1400000.0,107,MT,Diesel,1,5.833333333333333
2184,198162,59,M,738000.0,2021-11-01,пермский край,granta,1400000.0,92,MT,Petrol,1,1.897018970189702
2185,200410,60,M,330000.0,2021-06-01,саратовская область,granta,2200000.0,142,MT,Petrol,3,6.666666666666667
2186,202300,37,M,296000.0,2023-01-01,республика татарстан,21099,2300000.0,102,MT,Petrol,3,7.77027027027027
2187,197489,49,M,261000.0,2022-08-01,республика мордовия,riva,2700000.0,127,MT,Petrol,3,10.344827586206897
2188,200380,58,F,333000.0,2023-12-01,оренбургская область,niva travel,2450000.0,132,AT,Petrol,1,7.357357357357357
2189,197877,53,M,249000.0,2023-04-01,нижегородская область,niva legend,2950000.0,102,AT,Diesel,0,11.847389558232932
2190,199577,62,M,996000.0,2022-11-01,саратовская область,2107,900000.0,147,MT,Petrol,1,0.9036144578313253
2191,200861,49,M,416000.0,2023-02-01,удмуртская республика,granta,1850000.0,122,MT,Petrol,1,4.447115384615385
2192,197471,43,M,703000.0,2023-11-01,саратовская область,oka,2650000.0,137,AT,Petrol,1,3.7695590327169275
2193,200059,49,M,401000.0,2022-04-01,нижегородская область,21099,2650000.0,137,AT,Petrol,3,6.6084788029925186
2194,201846,51,M,377000.0,2023-10-01,пермский край,2114,1800000.0,147,AT,Petrol,2,4.774535809018568
2195,198843,44,M,608000.0,2023-08-01,республика марий эл,21099,1400000.0,132,MT,Petrol,1,2.3026315789473686
2196,200401,44,F,756000.0,2022-12-01,кировская область,2112,1700000.0,87,MT,Petrol,1,2.248677248677249
2197,201971,54,M,259000.0,2022-10-01,республика башкортостан,2114,2150000.0,137,MT,Petrol,1,8.301158301158301
2198,197754,43,M,240000.0,2023-09-01,республика башкортостан,2107,2450000.0,137,AT,Petrol,3,10.208333333333334
2199,198929,57,M,314000.0,2023-08-01,республика башкортостан,largus,3000000.0,107,AT,Petrol,3,9.554140127388536
2200,201114,53,M,240000.0,2023-07-01,самарская область,priora,1700000.0,127,MT,Petrol,2,7.083333333333333
2201,198229,42,M,438000.0,2022-08-01,саратовская область,21099,2950000.0,92,AT,Petrol,1,6.735159817351598
2202,198763,53,M,533000.0,2022-07-01,самарская область,granta,1750000.0,142,MT,Petrol,2,3.283302063789869
2203,198472,51,F,240000.0,2021-05-01,республика татарстан,kalina,2250000.0,147,MT,Petrol,2,9.375
2204,200863,36,M,392000.0,2021-07-01,республика башкортостан,2112,1000000.0,132,AT,Petrol,2,2.5510204081632653
2205,200273,53,M,266000.0,2022-05-01,удмуртская республика,2111,2150000.0,97,MT,Petrol,4,8.082706766917294
2206,200589,29,M,262000.0,2023-03-01,саратовская область,priora,1500000.0,137,MT,Petrol,0,5.7251908396946565
2207,201389,47,M,302000.0,2022-02-01,пермский край,kalina,2850000.0,87,MT,Petrol,2,9.437086092715232
2208,198410,51,M,504000.0,2023-10-01,оренбургская область,riva,3200000.0,112,MT,Petrol,2,6.349206349206349
2209,199814,54,M,240000.0,2022-02-01,саратовская область,2107,1650000.0,122,MT,Diesel,1,6.875
2210,199952,51,M,572000.0,2023-03-01,нижегородская область,granta,3100000.0,102,MT,Petrol,4,5.419580419580419
2211,201838,53,M,687000.0,2023-01-01,удмуртская республика,samara,2050000.0,137,AT,Petrol,5,2.9839883551673947
2212,197864,56,M,934000.0,2022-05-01,нижегородская область,2109,1000000.0,122,MT,Petrol,2,1.0706638115631693
2213,197603,49,M,500000.0,2023-08-01,удмуртская республика,2107,2700000.0,87,MT,Petrol,0,5.4
2214,201755,44,M,516000.0,2022-02-01,республика мордовия,niva legend,2450000.0,92,AT,Petrol,1,4.748062015503876
2215,201801,59,M,597000.0,2022-09-01,пензенская область,2110,1000000.0,107,MT,Petrol,1,1.6750418760469012
2216,198830,58,F,258000.0,2021-05-01,чувашская республика,2113,2600000.0,142,MT,Petrol,2,10.077519379844961
2217,198068,51,M,288000.0,2021-08-01,самарская область,oka,1950000.0,142,AT,Diesel,0,6.770833333333333
2219,201609,45,M,267000.0,2023-11-01,республика татарстан,kalina,1050000.0,137,MT,Diesel,1,3.932584269662921
2220,197509,46,M,341000.0,2021-11-01,нижегородская область,largus,2850000.0,97,MT,Petrol,1,8.357771260997067
2221,201470,46,M,245000.0,2021-09-01,саратовская область,niva legend,2600000.0,127,MT,Petrol,4,10.612244897959183
2222,201840,53,M,287000.0,2023-06-01,самарская область,largus,2900000.0,107,MT,Petrol,1,10.104529616724738
2223,199868,29,F,280000.0,2022-08-01,самарская область,riva,2600000.0,122,MT,Petrol,0,9.285714285714286
2224,202148,42,M,244000.0,2023-09-01,пермский край,2110,1350000.0,97,MT,Petrol,1,5.532786885245901
2225,202030,27,M,240000.0,2022-04-01,республика башкортостан,samara,2550000.0,147,MT,Petrol,1,10.625
2226,200366,52,M,647000.0,2022-07-01,самарская область,21099,1200000.0,132,AT,Petrol,1,1.8547140649149922
2227,199019,46,M,578000.0,2022-05-01,республика башкортостан,2115,1350000.0,87,AT,Petrol,4,2.3356401384083045
2228,199515,49,M,265000.0,2023-07-01,саратовская область,largus,1950000.0,97,AT,Petrol,3,7.3584905660377355
2229,201468,59,M,267000.0,2023-09-01,республика мордовия,2110,700000.0,92,MT,Petrol,1,2.6217228464419478
2230,202263,54,M,265000.0,2021-07-01,самарская область,2115,800000.0,92,MT,Petrol,1,3.018867924528302
2231,202139,41,M,782000.0,2021-10-01,республика татарстан,2109,3150000.0,102,AT,Petrol,1,4.028132992327365
2232,198236,56,M,379000.0,2023-07-01,кировская область,largus,850000.0,117,AT,Petrol,3,2.242744063324538
2233,198859,46,M,990000.0,2022-06-01,республика татарстан,kalina,2350000.0,142,MT,Petrol,2,2.3737373737373737
2234,201240,50,M,240000.0,2022-08-01,чувашская республика,vesta,1400000.0,142,AT,Petrol,0,5.833333333333333
2235,197458,61,M,240000.0,2021-02-01,нижегородская область,2112,900000.0,112,MT,Petrol,0,3.75
2236,199308,62,M,565000.0,2022-07-01,республика башкортостан,niva travel,700000.0,132,MT,Petrol,1,1.238938053097345
2237,199460,46,M,698000.0,2023-03-01,саратовская область,2113,2050000.0,97,MT,Petrol,2,2.9369627507163325
2238,200013,34,M,936000.0,2022-04-01,пензенская область,largus,3200000.0,142,MT,Petrol,1,3.4188034188034186
2239,199194,30,M,244000.0,2023-03-01,республика татарстан,largus,1900000.0,97,MT,Petrol,5,7.786885245901639
2240,200054,31,M,240000.0,2023-10-01,республика татарстан,priora,3150000.0,102,MT,Petrol,1,13.125
2241,198190,57,M,288000.0,2021-01-01,республика башкортостан,xray,850000.0,102,MT,Petrol,0,2.951388888888889
2242,199815,52,M,611000.0,2021-01-01,республика башкортостан,granta,700000.0,142,AT,Petrol,0,1.1456628477905073
2243,198531,55,M,240000.0,2021-07-01,кировская область,oka,2100000.0,142,AT,Diesel,0,8.75
2244,199918,50,M,375000.0,2022-01-01,ульяновская область,2114,1950000.0,112,MT,Petrol,0,5.2
2245,200999,47,M,422000.0,2023-07-01,республика татарстан,xray,2050000.0,132,MT,Petrol,1,4.85781990521327
2246,201198,59,M,969000.0,2023-11-01,самарская область,2110,2050000.0,92,MT,Petrol,0,2.1155830753353975
2247,199575,52,M,621000.0,2022-10-01,саратовская область,largus,2100000.0,147,MT,Petrol,3,3.3816425120772946
2248,200283,52,M,374000.0,2021-02-01,пензенская область,priora,1150000.0,127,MT,Petrol,1,3.0748663101604277
2249,199039,56,F,419000.0,2021-02-01,республика марий эл,2113,1900000.0,102,AT,Petrol,2,4.534606205250597
2250,201579,39,M,354000.0,2023-06-01,нижегородская область,2110,850000.0,122,MT,Petrol,1,2.401129943502825
2251,200741,57,M,580000.0,2023-07-01,пермский край,samara,1100000.0,97,MT,Petrol,1,1.896551724137931
2252,198225,49,F,384000.0,2023-02-01,чувашская республика,xray,3200000.0,112,MT,Petrol,0,8.333333333333334
2253,200065,54,M,489000.0,2021-04-01,чувашская республика,niva travel,1300000.0,117,MT,Petrol,0,2.658486707566462
2254,201278,44,M,728000.0,2022-09-01,республика башкортостан,2113,3050000.0,127,MT,Petrol,0,4.18956043956044
2255,202162,53,M,916000.0,2022-11-01,республика татарстан,2109,2900000.0,87,MT,Petrol,3,3.165938864628821
2256,201357,61,F,874000.0,2023-02-01,оренбургская область,2113,2300000.0,87,AT,Petrol,1,2.6315789473684212
2257,199493,54,M,240000.0,2021-07-01,нижегородская область,vesta,2000000.0,92,MT,Petrol,1,8.333333333333334
2258,199558,56,M,372000.0,2021-04-01,республика башкортостан,granta,1500000.0,97,AT,Petrol,2,4.032258064516129
2259,198992,58,M,1006000.0,2022-08-01,республика башкортостан,riva,900000.0,117,MT,Petrol,4,0.8946322067594433
2260,200204,51,M,240000.0,2021-03-01,кировская область,2113,2750000.0,87,AT,Petrol,2,11.458333333333334
2262,201493,50,M,240000.0,2022-10-01,самарская область,2113,1750000.0,117,MT,Petrol,2,7.291666666666667
2263,198644,39,M,532000.0,2023-11-01,республика башкортостан,2114,2050000.0,127,MT,Petrol,0,3.8533834586466167
2264,199457,55,F,240000.0,2022-06-01,оренбургская область,riva,1700000.0,102,MT,Diesel,0,7.083333333333333
2265,198840,41,M,240000.0,2021-09-01,кировская область,2114,1300000.0,142,MT,Petrol,0,5.416666666666667
2266,199091,42,M,265000.0,2023-11-01,пермский край,samara,2500000.0,122,MT,Petrol,2,9.433962264150944
2267,202211,41,M,375000.0,2022-10-01,чувашская республика,2115,2500000.0,122,MT,Petrol,2,6.666666666666667
2268,202332,44,M,262000.0,2023-10-01,республика башкортостан,2110,2950000.0,142,MT,Petrol,0,11.259541984732824
2269,202365,42,M,527000.0,2022-12-01,кировская область,niva travel,1050000.0,112,MT,Diesel,4,1.9924098671726755
2270,199797,55,M,452000.0,2021-07-01,пермский край,2115,3100000.0,132,MT,Petrol,4,6.8584070796460175
2271,199510,50,M,361000.0,2022-12-01,пензенская область,priora,1850000.0,147,MT,Petrol,1,5.124653739612189
2272,199196,42,M,416000.0,2023-06-01,пермский край,kalina,2250000.0,102,AT,Petrol,3,5.408653846153846
2273,200947,56,M,313000.0,2023-08-01,удмуртская республика,21099,2300000.0,132,MT,Petrol,0,7.348242811501597
2274,201177,41,M,289000.0,2023-04-01,республика татарстан,granta,850000.0,142,MT,Petrol,1,2.9411764705882355
2275,201290,54,M,389000.0,2023-07-01,чувашская республика,2115,2900000.0,132,MT,Petrol,0,7.455012853470437
2276,197733,53,M,240000.0,2023-07-01,нижегородская область,2107,1400000.0,122,MT,Petrol,0,5.833333333333333
2277,201975,52,M,543000.0,2023-10-01,ульяновская область,niva legend,1400000.0,127,AT,Petrol,1,2.578268876611418
2278,202318,44,M,245000.0,2022-01-01,пермский край,xray,1050000.0,97,AT,Petrol,2,4.285714285714286
2279,201056,49,M,794000.0,2023-09-01,нижегородская область,xray,3100000.0,127,AT,Petrol,1,3.9042821158690177
2280,200604,56,F,405000.0,2023-12-01,республика марий эл,21099,2650000.0,137,MT,Petrol,0,6.54320987654321
2281,198390,55,F,443000.0,2021-07-01,пензенская область,niva legend,1300000.0,147,MT,Petrol,2,2.9345372460496613
2282,200778,58,M,314000.0,2023-08-01,самарская область,2109,3200000.0,92,AT,Petrol,2,10.19108280254777
2283,201052,55,M,320000.0,2023-12-01,республика татарстан,2111,2850000.0,92,AT,Petrol,2,8.90625
2284,199533,59,M,437000.0,2021-11-01,республика башкортостан,vesta,2800000.0,97,AT,Petrol,3,6.407322654462242
2285,198081,40,M,240000.0,2023-12-01,республика марий эл,2113,2200000.0,102,AT,Petrol,3,9.166666666666666
2286,198188,45,M,287000.0,2022-06-01,пермский край,kalina,2700000.0,117,MT,Diesel,3,9.40766550522648
2287,198273,57,M,254000.0,2023-11-01,республика татарстан,niva legend,1100000.0,147,AT,Petrol,1,4.330708661417323
2288,198558,51,M,240000.0,2022-01-01,самарская область,vesta,2800000.0,102,MT,Petrol,0,11.666666666666666
2289,198464,54,M,240000.0,2023-04-01,самарская область,vesta,1700000.0,127,MT,Petrol,0,7.083333333333333
2290,200265,54,M,332000.0,2021-07-01,нижегородская область,priora,1250000.0,97,MT,Petrol,3,3.7650602409638556
2291,199923,57,M,274000.0,2023-09-01,кировская область,2111,1350000.0,92,MT,Petrol,2,4.927007299270073
2292,198051,61,M,832000.0,2021-12-01,удмуртская республика,riva,1200000.0,87,MT,Petrol,1,1.4423076923076923
2293,200165,60,M,722000.0,2021-07-01,нижегородская область,2114,1950000.0,92,MT,Petrol,3,2.700831024930748
2294,197825,43,M,431000.0,2021-06-01,саратовская область,2110,1650000.0,87,AT,Petrol,0,3.82830626450116
2295,199566,50,M,449000.0,2023-06-01,саратовская область,riva,850000.0,132,MT,Petrol,1,1.8930957683741647
2296,200797,47,M,272000.0,2022-01-01,саратовская область,2110,850000.0,137,AT,Petrol,0,3.125
2297,200833,54,M,272000.0,2023-06-01,оренбургская область,2113,1800000.0,117,MT,Petrol,0,6.617647058823529
2298,199655,47,M,240000.0,2022-02-01,удмуртская республика,2114,2050000.0,127,MT,Petrol,3,8.541666666666666
2299,199028,39,M,310000.0,2023-09-01,республика татарстан,2111,1250000.0,147,MT,Petrol,1,4.032258064516129
2300,198031,55,M,352000.0,2023-03-01,нижегородская область,niva legend,1000000.0,92,MT,Petrol,3,2.840909090909091
2301,198551,52,M,338000.0,2021-08-01,пермский край,2110,1400000.0,137,MT,Petrol,2,4.1420118343195265
2302,201306,54,M,444000.0,2021-06-01,саратовская область,oka,2300000.0,122,MT,Diesel,4,5.18018018018018
2303,197888,56,M,240000.0,2021-01-01,нижегородская область,2113,2100000.0,132,AT,Petrol,1,8.75
2304,201863,53,M,240000.0,2021-06-01,республика мордовия,2114,3150000.0,97,MT,Petrol,2,13.125
2305,197469,35,M,363000.0,2023-06-01,самарская область,2107,1300000.0,142,MT,Petrol,3,3.581267217630854
2306,202004,46,M,474000.0,2022-09-01,оренбургская область,2115,2700000.0,142,AT,Petrol,0,5.69620253164557
2307,199551,61,M,476000.0,2023-08-01,ульяновская область,2111,1550000.0,97,MT,Petrol,1,3.2563025210084033
2308,201427,55,M,240000.0,2023-09-01,республика башкортостан,xray,2750000.0,137,MT,Petrol,2,11.458333333333334
2309,198768,31,M,591000.0,2023-02-01,оренбургская область,vesta,1150000.0,97,MT,Petrol,3,1.9458544839255498
2310,200820,56,M,431000.0,2023-07-01,удмуртская республика,2114,2100000.0,112,MT,Petrol,4,4.872389791183295
2311,197751,35,M,317000.0,2021-07-01,республика башкортостан,21099,1000000.0,137,MT,Diesel,3,3.1545741324921135
2312,198028,46,M,240000.0,2022-07-01,республика башкортостан,niva travel,800000.0,142,MT,Diesel,1,3.3333333333333335
2313,198519,53,M,351000.0,2023-06-01,саратовская область,samara,1450000.0,127,MT,Petrol,1,4.131054131054131
2314,199913,55,M,240000.0,2022-09-01,республика башкортостан,xray,1000000.0,122,MT,Petrol,1,4.166666666666667
2315,201152,57,M,240000.0,2022-11-01,республика татарстан,2107,1000000.0,102,MT,Petrol,2,4.166666666666667
2316,202049,53,M,316000.0,2022-03-01,нижегородская область,21099,2650000.0,107,MT,Petrol,1,8.386075949367088
2317,201560,57,M,604000.0,2022-09-01,нижегородская область,vesta,700000.0,147,MT,Diesel,2,1.1589403973509933
2318,199481,61,M,547000.0,2021-09-01,ульяновская область,2114,2300000.0,97,MT,Petrol,0,4.204753199268739
2319,201381,44,M,371000.0,2022-12-01,чувашская республика,samara,2200000.0,142,AT,Petrol,0,5.929919137466308
2320,200640,35,M,281000.0,2021-06-01,самарская область,2109,3100000.0,87,MT,Petrol,2,11.03202846975089
2321,201563,50,M,456000.0,2022-09-01,республика марий эл,2109,2150000.0,117,MT,Petrol,0,4.714912280701754
2322,197714,46,M,371000.0,2022-02-01,пермский край,2111,1100000.0,112,AT,Petrol,1,2.964959568733154
2323,201393,59,F,429000.0,2022-08-01,самарская область,2115,1700000.0,92,MT,Petrol,1,3.9627039627039626
2324,198909,56,F,406000.0,2021-03-01,республика татарстан,2112,1300000.0,107,MT,Petrol,2,3.2019704433497536
2325,202257,35,M,455000.0,2023-09-01,самарская область,samara,1800000.0,112,MT,Diesel,0,3.956043956043956
2326,201895,45,M,240000.0,2022-05-01,республика татарстан,riva,2400000.0,127,AT,Petrol,1,10.0
2327,200157,44,M,497000.0,2023-01-01,ульяновская область,2112,1300000.0,112,MT,Petrol,2,2.6156941649899395
2328,199720,45,M,682000.0,2023-08-01,ульяновская область,2114,1600000.0,137,MT,Petrol,1,2.346041055718475
2329,201958,60,M,343000.0,2021-09-01,республика башкортостан,2112,1100000.0,132,AT,Petrol,0,3.206997084548105
2330,200104,40,M,248000.0,2021-03-01,республика татарстан,2110,3200000.0,87,MT,Petrol,0,12.903225806451612
2331,200040,56,M,352000.0,2021-08-01,саратовская область,21099,2600000.0,87,MT,Petrol,1,7.386363636363637
2332,200725,54,M,345000.0,2021-06-01,самарская область,21099,2050000.0,92,MT,Petrol,3,5.942028985507246
2333,201339,54,M,314000.0,2023-02-01,республика мордовия,vesta,3000000.0,102,MT,Petrol,1,9.554140127388536
2334,198194,43,M,495000.0,2022-10-01,республика башкортостан,2112,1300000.0,87,AT,Petrol,2,2.6262626262626263
2335,201905,44,M,558000.0,2023-03-01,республика башкортостан,niva travel,700000.0,102,MT,Diesel,3,1.2544802867383513
2336,198505,50,M,408000.0,2023-02-01,пермский край,granta,1650000.0,107,MT,Petrol,2,4.044117647058823
2337,202070,50,M,244000.0,2022-10-01,самарская область,priora,950000.0,127,MT,Petrol,0,3.8934426229508197
2338,202304,58,M,330000.0,2022-02-01,самарская область,2113,1950000.0,102,MT,Petrol,1,5.909090909090909
2339,197892,34,M,240000.0,2023-10-01,пермский край,niva travel,1050000.0,137,AT,Diesel,4,4.375
2340,200697,61,M,439000.0,2022-10-01,чувашская республика,2107,800000.0,87,MT,Petrol,2,1.8223234624145785
2341,198040,48,M,240000.0,2022-07-01,пензенская область,priora,2800000.0,112,MT,Petrol,1,11.666666666666666
2342,198978,48,M,720000.0,2021-04-01,республика башкортостан,2110,1200000.0,92,MT,Petrol,4,1.6666666666666667
2343,198232,55,M,627000.0,2023-05-01,пензенская область,vesta,1400000.0,117,MT,Petrol,1,2.2328548644338118
2344,199756,61,M,568000.0,2022-12-01,республика татарстан,2107,2900000.0,107,AT,Petrol,2,5.105633802816901
2345,198396,56,F,453000.0,2021-03-01,пермский край,xray,1500000.0,137,MT,Petrol,3,3.3112582781456954
2346,199530,50,M,380000.0,2022-08-01,чувашская республика,21099,2200000.0,97,MT,Petrol,2,5.7894736842105265
2347,201450,52,M,536000.0,2022-08-01,республика мордовия,2114,1150000.0,142,MT,Petrol,1,2.1455223880597014
2348,200512,55,M,295000.0,2023-03-01,республика татарстан,2107,1900000.0,142,AT,Petrol,0,6.440677966101695
2349,199149,54,M,240000.0,2022-06-01,пермский край,riva,2850000.0,97,MT,Petrol,0,11.875
2350,200021,49,M,376000.0,2021-01-01,саратовская область,oka,3150000.0,132,MT,Petrol,1,8.377659574468085
2351,197697,42,M,553000.0,2021-03-01,республика башкортостан,oka,1900000.0,117,MT,Petrol,3,3.4358047016274864
2352,200661,43,M,519000.0,2022-12-01,чувашская республика,granta,3050000.0,117,AT,Petrol,1,5.8766859344894025
2353,200296,50,M,316000.0,2023-02-01,республика татарстан,niva legend,2500000.0,107,AT,Petrol,1,7.9113924050632916
2354,200774,40,M,263000.0,2021-08-01,удмуртская республика,21099,950000.0,97,AT,Petrol,2,3.612167300380228
2355,199688,37,M,278000.0,2022-05-01,республика марий эл,riva,1600000.0,92,MT,Petrol,0,5.755395683453237
2356,199324,46,M,378000.0,2023-05-01,республика башкортостан,niva travel,2650000.0,87,MT,Petrol,1,7.01058201058201
2357,198104,61,M,623000.0,2022-12-01,республика татарстан,niva legend,1350000.0,112,MT,Petrol,4,2.1669341894060996
2358,198002,58,M,344000.0,2022-07-01,пензенская область,2109,1150000.0,147,MT,Petrol,3,3.3430232558139537
2359,199488,57,M,705000.0,2023-10-01,нижегородская область,oka,2550000.0,137,AT,Petrol,1,3.617021276595745
2360,200318,49,M,352000.0,2023-08-01,республика башкортостан,2107,3000000.0,132,MT,Petrol,0,8.522727272727273
2361,197650,58,M,647000.0,2022-03-01,оренбургская область,2111,1000000.0,122,MT,Petrol,4,1.545595054095827
2362,202121,46,M,829000.0,2021-05-01,чувашская республика,niva legend,2000000.0,147,AT,Petrol,1,2.4125452352231602
